case,activity,resource,timestamp,Att1,Att2,Att3,Att4,Att5,Att6
390,Completed-Closed,Lars,2012/2/16 12:00:18,Low,se,Org line G4,E_6,PROD448,Sweden
187,Accepted-In Progress,Carolyn,2010/11/22 14:20:07,Medium,us,Org line G3,E_6,PROD98,USA
187,Queued-Awaiting Assignment,Carolyn,2010/11/22 14:23:19,Medium,us,Org line G3,E_6,PROD98,USA
187,Accepted-In Progress,Santhosh,2010/11/22 14:25:19,Medium,us,Org line G3,E_6,PROD98,Sweden
187,Accepted-Assigned,Carolyn,2010/11/22 14:27:37,Medium,us,Org line G3,E_6,PROD98,USA
187,Accepted-In Progress,Ewa,2012/2/4 13:13:58,Medium,us,Org line G3,E_6,PROD98,POLAND
187,Completed-Closed,Ewa,2012/2/4 13:20:09,Medium,us,Org line G3,E_6,PROD98,POLAND
1404,Accepted-In Progress,Dweep,2012/4/26 15:59:06,High,us,Org line C,E_1,PROD398,Sweden
1404,Accepted-In Progress,Dweep,2012/5/7 9:19:47,High,us,Org line C,E_1,PROD398,Sweden
1404,Completed-Closed,Dweep,2012/5/23 12:56:40,High,us,Org line C,E_1,PROD398,Sweden
1146,Accepted-In Progress,Bj?rn,2012/2/29 13:38:34,High,se,Org line C,C_6,PROD805,Sweden
1146,Completed-Closed,Bj?rn,2012/4/2 10:51:23,High,se,Org line C,C_6,PROD805,Sweden
323,Accepted-In Progress,Arun,2011/5/4 11:53:03,Medium,se,Org line A2,A2_4,PROD67,INDIA
323,Queued-Awaiting Assignment,Arun,2011/5/18 15:42:40,Medium,se,Org line A2,A2_4,PROD67,INDIA
323,Accepted-In Progress,Emma,2011/5/25 11:02:52,Medium,se,Org line A2,A2_4,PROD67,Sweden
323,Accepted-Wait,Emma,2011/5/25 11:03:17,Medium,se,Org line A2,A2_4,PROD67,Sweden
323,Accepted-Assigned,Pernilla,2011/11/23 12:57:40,Medium,se,Org line A2,A2_4,PROD67,Sweden
323,Accepted-Wait,Pernilla,2011/11/23 14:14:56,Medium,se,Org line A2,A2_4,PROD67,Sweden
323,Completed-Closed,Pernilla,2012/1/11 14:34:26,Medium,se,Org line A2,A2_4,PROD67,Sweden
1836,Accepted-In Progress,Roland,2012/2/28 16:30:43,Medium,se,Org line G4,A2_4,PROD374,Sweden
1836,Accepted-Wait,Roland,2012/2/28 18:05:04,Medium,se,Org line G4,A2_4,PROD374,Sweden
1836,Completed-Closed,Roland,2012/3/30 10:00:24,Medium,se,Org line G4,A2_4,PROD374,Sweden
1852,Accepted-In Progress,Hineesh,2012/3/7 14:15:19,Major,us,Org line C,E_4,PROD793,INDIA
1852,Completed-Closed,Hineesh,2012/3/9 8:57:30,Major,us,Org line C,E_4,PROD793,INDIA
1852,Accepted-In Progress,Hineesh,2012/3/26 13:48:52,Major,us,Org line C,E_4,PROD793,INDIA
1852,Completed-Closed,Hineesh,2012/3/26 13:49:58,Major,us,Org line C,E_4,PROD793,INDIA
1852,Accepted-In Progress,Hineesh,2012/3/28 13:46:45,Major,us,Org line C,E_4,PROD793,INDIA
1852,Accepted-In Progress,Hineesh,2012/3/28 13:48:55,Major,us,Org line C,E_4,PROD793,INDIA
1852,Completed-Closed,Hineesh,2012/3/28 13:48:56,Major,us,Org line C,E_4,PROD793,INDIA
1852,Accepted-In Progress,Hineesh,2012/3/28 14:00:52,Major,us,Org line C,E_4,PROD793,INDIA
1852,Completed-Closed,Hineesh,2012/3/28 17:42:57,Major,us,Org line C,E_4,PROD793,INDIA
280,Accepted-In Progress,Stephane,2011/4/4 12:41:59,Medium,fr,Org line A2,A2_4,PROD222,France
280,Queued-Awaiting Assignment,Stephane,2011/4/4 12:57:11,Medium,fr,Org line A2,A2_4,PROD222,France
280,Accepted-In Progress,Stephane,2012/4/24 9:44:35,Medium,fr,Org line A2,A2_4,PROD222,France
280,Completed-Closed,Stephane,2012/4/24 9:46:08,Medium,fr,Org line A2,A2_4,PROD222,France
204,Accepted-In Progress,Carolyn,2010/12/14 10:22:05,Medium,us,Org line G3,E_1,PROD97,USA
204,Queued-Awaiting Assignment,Carolyn,2010/12/14 10:30:06,Medium,us,Org line G3,E_1,PROD97,USA
204,Accepted-In Progress,Kannan,2010/12/14 11:23:22,Medium,us,Org line G3,E_1,PROD97,Sweden
204,Accepted-Assigned,Carolyn,2010/12/14 11:23:27,Medium,us,Org line G3,E_1,PROD97,USA
204,Queued-Awaiting Assignment,Hannes,2011/4/7 12:49:36,Medium,us,Org line A2,A2_2,PROD97,Sweden
204,Accepted-Assigned,Jayalakshmi,2011/4/7 12:53:08,Medium,us,Org line A2,A2_2,PROD97,INDIA
204,Accepted-Wait,Jayalakshmi,2011/4/7 13:17:37,Medium,us,Org line A2,A2_2,PROD97,INDIA
204,Accepted-Assigned,Y,2011/4/11 9:42:33,Medium,us,Org line A2,A2_2,PROD97,Sweden
204,Accepted-In Progress,Y,2011/4/11 9:52:14,Medium,us,Org line A2,A2_2,PROD97,Sweden
204,Accepted-Wait,Y,2011/4/11 9:55:03,Medium,us,Org line A2,A2_2,PROD97,Sweden
204,Queued-Awaiting Assignment,Carolyn,2011/4/11 11:54:44,Medium,us,Org line G3,A2_2,PROD97,USA
204,Accepted-In Progress,Padmanabha,2011/4/11 12:25:36,Medium,us,Org line G3,A2_2,PROD97,Sweden
204,Accepted-Assigned,Carolyn,2011/4/11 12:25:47,Medium,us,Org line G3,A2_2,PROD97,USA
204,Accepted-In Progress,Ewa,2012/2/6 16:06:34,Medium,us,Org line G3,A2_2,PROD97,POLAND
204,Completed-Closed,Ewa,2012/2/6 16:07:49,Medium,us,Org line G3,A2_2,PROD97,POLAND
35,Accepted-In Progress,Daniel,2010/1/21 16:42:26,Major,se,Org line A2,A2_3,PROD655,Sweden
35,Accepted-In Progress,Daniel,2012/4/11 16:38:17,Major,se,Org line A2,A2_3,PROD655,Sweden
35,Completed-Closed,Daniel,2012/4/11 16:39:02,Major,se,Org line A2,A2_3,PROD655,Sweden
511,Accepted-In Progress,Christoffer,2011/9/22 13:44:06,High,se,Org line C,E_10,PROD462,Sweden
511,Accepted-In Progress,Christoffer,2011/9/22 14:16:09,High,se,Org line C,E_10,PROD462,Sweden
511,Completed-Closed,Christoffer,2012/2/1 13:11:49,High,se,Org line C,E_10,PROD462,Sweden
393,Accepted-In Progress,Jonas,2011/7/5 11:24:39,High,in,Org line C,E_8,PROD473,Sweden
393,Completed-Closed,Jonas,2012/5/15 15:57:12,High,in,Org line C,E_8,PROD473,Sweden
1589,Accepted-In Progress,Ewa,2012/2/6 21:35:55,Medium,us,Org line G3,E_8,PROD98,POLAND
1589,Completed-Closed,Ewa,2012/2/6 21:37:18,Medium,us,Org line G3,E_8,PROD98,POLAND
31,Accepted-Wait,J?ri,2009/12/22 10:56:03,Low,se,Org line A2,A2_1,PROD541,Sweden
31,Accepted-In Progress,J?ri,2012/2/1 12:39:50,Low,se,Org line A2,A2_1,PROD541,Sweden
31,Completed-Closed,J?ri,2012/2/1 12:40:25,Low,se,Org line A2,A2_1,PROD541,Sweden
526,Accepted-In Progress,Maria,2011/9/28 11:39:49,Medium,se,Org line C,E_7,PROD153,Sweden
526,Accepted-In Progress,Maria,2011/9/28 11:41:01,Medium,se,Org line C,E_7,PROD153,Sweden
526,Queued-Awaiting Assignment,Maria,2011/9/28 11:45:41,Medium,se,Org line C,E_7,PROD153,Sweden
526,Accepted-In Progress,Pai,2011/10/5 8:42:47,Medium,se,Org line C,E_7,PROD153,INDIA
526,Completed-Closed,Pai,2012/1/10 8:54:20,Medium,se,Org line C,E_7,PROD153,INDIA
813,Accepted-In Progress,Jay,2011/12/22 20:57:48,Low,ca,Org line C,E_4,PROD424,Canada
813,Completed-Closed,Jay,2012/1/18 14:51:27,Low,ca,Org line C,E_4,PROD424,Canada
2085,Accepted-In Progress,Kim,2012/5/19 10:37:29,Medium,se,Org line C,C_4,PROD276,Sweden
2085,Accepted-Assigned,Kim,2012/5/29 8:57:35,Medium,se,Org line C,C_4,PROD276,Sweden
2085,Queued-Awaiting Assignment,Stefan,2012/6/14 9:59:11,Medium,se,Org line C,C_4,PROD276,Sweden
769,Accepted-In Progress,Sivakumar,2011/12/14 11:46:39,Medium,se,Org line C,C_6,PROD621,INDIA
769,Completed-Closed,Sivakumar,2012/2/20 8:38:46,Medium,se,Org line C,C_6,PROD621,INDIA
1780,Accepted-In Progress,Amar,2012/2/1 13:50:00,Low,in,Org line C,E_4,PROD325,INDIA
1780,Accepted-Assigned,Amar,2012/2/1 13:51:44,Low,in,Org line C,E_4,PROD325,INDIA
1780,Completed-Closed,Amar,2012/3/13 20:08:32,Low,in,Org line C,E_4,PROD325,INDIA
911,Accepted-In Progress,Ewa,2012/1/18 11:17:02,Medium,us,Org line G3,E_4,PROD98,POLAND
911,Completed-Closed,Ewa,2012/1/18 11:19:42,Medium,us,Org line G3,E_4,PROD98,POLAND
1709,Accepted-In Progress,Peter,2011/12/9 11:38:35,Medium,br,Org line C,E_1,PROD745,Belgium
1709,Queued-Awaiting Assignment,Peter,2011/12/9 12:33:04,Medium,br,Org line C,E_1,PROD745,Belgium
1709,Queued-Awaiting Assignment,Peter,2011/12/9 12:44:12,Medium,br,Org line C,C_1,PROD745,Belgium
1709,Accepted-Assigned,Marie,2011/12/9 13:31:39,Medium,br,Org line C,C_1,PROD745,Sweden
1709,Accepted-In Progress,Thiago,2012/4/20 17:34:45,Medium,br,Org line B,E_6,PROD745,Brazil
1709,Completed-Closed,Thiago,2012/4/20 17:34:51,Medium,br,Org line B,E_6,PROD745,Brazil
72,Accepted-In Progress,Jerker,2010/4/13 14:37:07,High,se,Org line G4,E_6,PROD368,Sweden
72,Accepted-In Progress,Jerker,2010/4/19 16:59:00,High,se,Org line G4,E_6,PROD368,Sweden
72,Accepted-In Progress,Fredrik,2010/4/19 16:59:17,High,se,Org line G4,E_6,PROD368,Sweden
72,Accepted-Wait,Fredrik,2010/12/13 10:28:11,High,se,Org line G4,E_6,PROD368,Sweden
72,Accepted-Assigned,Ingemar,2011/6/27 11:33:46,High,se,Org line A2,A2_3,PROD368,Sweden
72,Accepted-Assigned,Arne,2011/6/27 12:29:07,High,se,Org line A2,A2_3,PROD368,Sweden
72,Accepted-In Progress,Ingemar,2011/10/24 10:01:34,High,se,Org line A2,A2_3,PROD368,Sweden
72,Accepted-Assigned,Stefan,2011/10/24 10:03:31,High,se,Org line A2,A2_3,PROD368,Sweden
72,Accepted-In Progress,Stefan,2012/1/12 13:11:40,High,se,Org line A2,A2_3,PROD368,Sweden
72,Completed-Closed,Stefan,2012/1/12 13:11:59,High,se,Org line A2,A2_3,PROD368,Sweden
1536,Accepted-In Progress,Ewa,2012/1/4 16:58:37,Medium,us,Org line G3,A2_3,PROD98,POLAND
1536,Completed-Closed,Ewa,2012/1/4 16:59:08,Medium,us,Org line G3,A2_3,PROD98,POLAND
1798,Accepted-In Progress,Katarina,2012/2/10 8:52:07,Medium,se,Org line G4,A2_3,PROD374,Sweden
1798,Completed-Closed,Katarina,2012/2/29 14:32:49,Medium,se,Org line G4,A2_3,PROD374,Sweden
722,Accepted-In Progress,Amit,2011/12/2 12:45:33,High,se,Org line C,E_5,PROD436,INDIA
722,Queued-Awaiting Assignment,Amit,2011/12/2 12:51:13,High,se,Org line C,E_5,PROD436,INDIA
722,Accepted-In Progress,Prashant,2011/12/6 11:32:54,High,se,Org line C,E_5,PROD436,INDIA
722,Queued-Awaiting Assignment,Robert,2011/12/6 11:35:01,High,se,Org line C,E_4,PROD436,USA
722,Accepted-In Progress,Praveen,2011/12/6 12:50:12,High,se,Org line C,E_10,PROD436,Sweden
722,Queued-Awaiting Assignment,Martin,2011/12/6 12:56:00,High,se,Org line C,C_6,PROD436,Sweden
722,Accepted-In Progress,Michael,2011/12/6 13:54:20,High,se,Org line C,C_6,PROD436,Sweden
722,Accepted-Wait,Michael,2011/12/6 14:54:19,High,se,Org line C,C_6,PROD436,Sweden
722,Queued-Awaiting Assignment,Martin,2012/1/30 14:13:13,High,se,Org line C,C_6,PROD436,Sweden
722,Accepted-In Progress,Michael,2012/1/30 14:13:14,High,se,Org line C,C_6,PROD436,Sweden
722,Queued-Awaiting Assignment,Martin,2012/1/30 14:13:51,High,se,Org line C,C_6,PROD436,Sweden
722,Accepted-In Progress,Michael,2012/1/30 14:17:15,High,se,Org line C,C_6,PROD436,Sweden
722,Queued-Awaiting Assignment,Martin,2012/1/30 14:17:46,High,se,Org line C,C_6,PROD436,Sweden
722,Accepted-In Progress,Pascal,2012/1/30 14:31:28,High,se,Org line C,C_6,PROD436,Sweden
722,Accepted-Assigned,Michael,2012/1/30 14:32:18,High,se,Org line C,C_6,PROD436,Sweden
722,Accepted-In Progress,Nitesh,2012/2/13 14:36:25,High,se,Org line C,C_6,PROD436,Sweden
722,Accepted-Wait,Nitesh,2012/2/13 14:39:27,High,se,Org line C,C_6,PROD436,Sweden
722,Completed-Closed,Nitesh,2012/3/5 16:16:43,High,se,Org line C,C_6,PROD436,Sweden
2105,Accepted-In Progress,Andrew,2012/5/23 18:26:49,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
1657,Accepted-In Progress,Stefan,2011/10/19 15:02:57,Medium,se,Org line A2,D_1,PROD607,Sweden
1657,Completed-Closed,Stefan,2012/2/22 10:50:42,Medium,se,Org line A2,D_1,PROD607,Sweden
1481,Accepted-In Progress,Peder,2012/5/28 15:53:36,Major,se,Org line F,D_1,PROD186,Sweden
1481,Completed-Closed,Peder,2012/5/31 17:16:14,Major,se,Org line F,D_1,PROD186,Sweden
1481,Accepted-In Progress,Peder,2012/5/31 23:44:52,Major,se,Org line F,D_1,PROD186,Sweden
1481,Completed-Closed,Peder,2012/5/31 23:48:05,Major,se,Org line F,D_1,PROD186,Sweden
1481,Accepted-In Progress,Peder,2012/5/31 23:48:15,Major,se,Org line F,D_1,PROD186,Sweden
1481,Accepted-Assigned,Ulrik,2012/5/31 23:49:03,Major,se,Org line C,E_6,PROD186,Sweden
1481,Accepted-In Progress,Peder,2012/5/31 23:49:04,Major,se,Org line C,E_6,PROD186,Sweden
1481,Completed-Closed,Peder,2012/5/31 23:49:06,Major,se,Org line C,E_6,PROD186,Sweden
1990,Accepted-In Progress,Ian,2012/5/9 14:49:11,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
1990,Accepted-Assigned,Ian,2012/5/9 14:55:56,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
1741,Accepted-In Progress,Ian,2012/1/9 12:49:14,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
1741,Accepted-Assigned,Ian,2012/1/9 12:52:21,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
1741,Accepted-In Progress,Ian,2012/2/14 15:02:15,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
1741,Accepted-In Progress,Timothy,2012/2/16 13:15:37,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
1741,Completed-Closed,Timothy,2012/2/16 13:16:32,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
816,Accepted-In Progress,Evane,2011/12/23 11:16:00,Low,br,Org line B,E_3,PROD551,Brazil
816,Queued-Awaiting Assignment,Evane,2011/12/23 11:17:34,Low,br,Org line B,E_3,PROD551,Brazil
816,Accepted-In Progress,Evane,2012/1/4 12:45:11,Low,br,Org line B,E_3,PROD551,Brazil
816,Queued-Awaiting Assignment,Edney,2012/1/4 12:46:17,Low,br,Org line A2,A2_1,PROD551,Brazil
816,Accepted-In Progress,Ilton,2012/3/30 14:14:17,Low,br,Org line A2,A2_1,PROD551,Brazil
816,Completed-Closed,Ilton,2012/3/30 14:30:41,Low,br,Org line A2,A2_1,PROD551,Brazil
9,Accepted-In Progress,Tomas,2008/11/13 11:01:04,Low,cn,Org line A2,A2_2,PROD753,Sweden
9,Accepted-Wait,Tomas,2009/12/2 14:24:35,Low,cn,Org line A2,A2_2,PROD753,Sweden
9,Accepted-In Progress,Tomas,2011/11/14 15:57:27,Low,cn,Org line A2,A2_2,PROD753,Sweden
9,Accepted-In Progress,Carrie,2012/1/18 10:17:14,Low,cn,Org line A2,A2_2,PROD753,China
9,Completed-Closed,Carrie,2012/1/18 10:19:21,Low,cn,Org line A2,A2_2,PROD753,China
1277,Accepted-In Progress,Stefan,2012/3/26 15:45:05,Low,se,Org line A2,A2_3,PROD368,Sweden
1277,Accepted-In Progress,Stefan,2012/3/27 14:34:49,Low,se,Org line A2,A2_3,PROD368,Sweden
1277,Completed-Closed,Stefan,2012/3/27 14:36:17,Low,se,Org line A2,A2_3,PROD368,Sweden
1509,Accepted-In Progress,Jerker,2010/4/13 14:50:15,Medium,se,Org line G4,A2_3,PROD368,Sweden
1509,Accepted-In Progress,Jerker,2010/4/19 16:59:58,Medium,se,Org line G4,A2_3,PROD368,Sweden
650,Accepted-In Progress,Kim,2011/11/8 9:02:33,High,se,Org line C,C_5,PROD597,Sweden
650,Completed-Closed,Kim,2012/2/1 9:55:55,High,se,Org line C,C_5,PROD597,Sweden
1603,Accepted-In Progress,Lars,2011/6/21 11:23:47,Medium,se,Org line C,E_3,PROD714,Sweden
1603,Accepted-Wait,Lars,2011/6/21 11:44:50,Medium,se,Org line C,E_3,PROD714,Sweden
1603,Completed-Closed,Lars,2012/3/2 9:16:48,Medium,se,Org line C,E_3,PROD714,Sweden
23,Queued-Awaiting Assignment,Ingela,2009/11/9 16:38:14,Medium,se,Org line V2,E_3,PROD42,Sweden
23,Accepted-In Progress,Ingela,2009/11/24 9:41:50,Medium,se,Org line V2,E_3,PROD42,Sweden
23,Accepted-Wait,Ingela,2010/9/10 10:45:16,Medium,se,Org line V2,E_3,PROD42,Sweden
23,Accepted-In Progress,Ingela,2011/3/28 11:52:46,Medium,se,Org line V2,E_3,PROD42,Sweden
23,Accepted-Wait,Ingela,2012/1/4 15:53:26,Medium,se,Org line V2,E_3,PROD42,Sweden
23,Completed-Closed,Ingela,2012/4/13 13:41:36,Medium,se,Org line V2,E_3,PROD42,Sweden
2281,Accepted-In Progress,Jonas,2012/6/13 16:26:06,Major,in,Org line C,E_8,PROD473,Sweden
1417,Accepted-In Progress,Jenny,2012/4/30 13:22:33,High,se,Org line G1,E_6,PROD291,Sweden
1417,Completed-Closed,Jenny,2012/4/30 13:27:28,High,se,Org line G1,E_6,PROD291,Sweden
1240,Accepted-In Progress,Tomas,2012/3/16 14:12:32,Low,se,Org line V2,E_6,PROD449,Sweden
1240,Completed-Closed,Tomas,2012/3/29 9:08:28,Low,se,Org line V2,E_6,PROD449,Sweden
1689,Accepted-In Progress,Ann-Charlotte,2011/11/25 11:23:38,Medium,se,Org line C,E_10,PROD659,Sweden
1689,Queued-Awaiting Assignment,Ann-Charlotte,2011/11/25 11:28:42,Medium,se,Org line C,E_10,PROD659,Sweden
1689,Queued-Awaiting Assignment,Ann-Charlotte,2011/11/25 11:32:07,Medium,se,Org line C,E_10,PROD659,Sweden
263,Accepted-In Progress,H?kan,2011/3/7 12:38:53,Medium,se,Org line G4,E_4,PROD745,Sweden
263,Accepted-Wait,H?kan,2011/3/10 9:18:14,Medium,se,Org line G4,E_4,PROD745,Sweden
263,Accepted-Assigned,H?kan,2012/1/10 15:16:51,Medium,se,Org line G4,E_4,PROD745,Sweden
263,Completed-Closed,H?kan,2012/1/23 11:15:22,Medium,se,Org line G4,E_4,PROD745,Sweden
1454,Accepted-In Progress,Ewa,2012/5/15 17:35:05,High,us,Org line G3,A2_1,PROD97,POLAND
1454,Completed-Closed,Ewa,2012/5/15 17:38:18,High,us,Org line G3,A2_1,PROD97,POLAND
1195,Accepted-In Progress,Ann-Charlotte,2012/3/8 10:58:51,Low,se,Org line A2,A2_3,PROD368,Sweden
1195,Completed-Closed,Ann-Charlotte,2012/3/22 15:54:52,Low,se,Org line A2,A2_3,PROD368,Sweden
1369,Accepted-In Progress,Krzysztof,2012/4/17 10:12:34,Medium,pl,Org line A2,A2_1,PROD761,POLAND
1369,Accepted-Wait,Krzysztof,2012/4/17 13:57:02,Medium,pl,Org line A2,A2_1,PROD761,POLAND
1369,Accepted-In Progress,Krzysztof,2012/4/17 15:41:01,Medium,pl,Org line A2,A2_1,PROD761,POLAND
1369,Accepted-Wait,Krzysztof,2012/4/17 17:23:39,Medium,pl,Org line A2,A2_1,PROD761,POLAND
1369,Accepted-In Progress,Krzysztof,2012/4/19 10:11:58,Medium,pl,Org line A2,A2_1,PROD761,POLAND
1369,Accepted-Wait,Krzysztof,2012/4/19 13:50:15,Medium,pl,Org line A2,A2_1,PROD761,POLAND
1369,Completed-Closed,Krzysztof,2012/5/14 9:55:22,Medium,pl,Org line A2,A2_1,PROD761,POLAND
180,Accepted-In Progress,Gustav,2010/11/10 10:48:43,Medium,se,Org line G4,A2_1,PROD412,Sweden
180,Completed-Closed,Gustav,2010/12/29 10:30:03,Medium,se,Org line G4,A2_1,PROD412,Sweden
180,Accepted-In Progress,Gustav,2010/12/29 10:37:12,Medium,se,Org line G4,A2_1,PROD412,Sweden
180,Accepted-In Progress,Gustav,2012/2/21 15:25:02,Medium,se,Org line G4,A2_1,PROD412,Sweden
180,Completed-Closed,Gustav,2012/2/21 15:25:20,Medium,se,Org line G4,A2_1,PROD412,Sweden
122,Accepted-In Progress,Tomas,2010/6/23 14:13:51,Medium,se,Org line A2,A2_2,PROD681,Sweden
122,Accepted-In Progress,Tomas,2011/9/3 7:46:51,Medium,se,Org line A2,A2_2,PROD681,Sweden
122,Accepted-Assigned,Niklas,2011/11/14 16:10:10,Medium,se,Org line A2,A2_2,PROD681,Sweden
122,Accepted-In Progress,Martin,2012/3/8 10:29:26,Medium,se,Org line F,A2_2,PROD681,Sweden
122,Completed-Closed,Martin,2012/3/8 10:30:46,Medium,se,Org line F,A2_2,PROD681,Sweden
2202,Accepted-In Progress,Ian,2012/6/1 14:56:33,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
2202,Accepted-Assigned,Ian,2012/6/4 16:36:57,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
1238,Accepted-In Progress,Per-Olof,2012/3/16 9:22:37,Medium,us,Org line C,E_3,PROD151,Sweden
1238,Accepted-Wait,Per-Olof,2012/3/16 9:25:02,Medium,us,Org line C,E_3,PROD151,Sweden
1238,Completed-Closed,Per-Olof,2012/4/13 16:33:52,Medium,us,Org line C,E_3,PROD151,Sweden
1540,Accepted-In Progress,Tomas,2010/9/16 16:39:32,Low,cn,Org line A2,A2_2,PROD753,Sweden
1540,Completed-Closed,Tomas,2012/5/29 10:32:02,Low,cn,Org line A2,A2_2,PROD753,Sweden
412,Accepted-In Progress,Carolyn,2011/7/15 13:56:10,Medium,us,Org line G3,A2_2,PROD97,USA
412,Queued-Awaiting Assignment,Carolyn,2011/7/15 14:15:01,Medium,us,Org line G3,A2_2,PROD97,USA
412,Accepted-In Progress,Kannan,2011/7/18 12:20:39,Medium,us,Org line G3,A2_2,PROD97,Sweden
412,Accepted-Assigned,Carolyn,2011/7/18 12:20:47,Medium,us,Org line G3,A2_2,PROD97,USA
412,Accepted-In Progress,Ewa,2012/2/6 20:56:07,Medium,us,Org line G3,A2_2,PROD97,POLAND
412,Completed-Closed,Ewa,2012/2/6 20:57:55,Medium,us,Org line G3,A2_2,PROD97,POLAND
2000,Accepted-In Progress,Arun,2012/5/10 10:51:50,Medium,in,Org line C,E_10,PROD802,Sweden
2000,Accepted-Wait,Arun,2012/5/10 11:16:30,Medium,in,Org line C,E_10,PROD802,Sweden
1803,Accepted-In Progress,Robert,2012/2/13 14:06:44,Medium,us,Org line C,E_4,PROD793,USA
1803,Accepted-Wait,Robert,2012/2/13 14:10:57,Medium,us,Org line C,E_4,PROD793,USA
1803,Queued-Awaiting Assignment,Robert,2012/3/7 13:20:54,Medium,us,Org line C,E_4,PROD793,USA
1803,Accepted-In Progress,Vaibhav,2012/3/12 19:32:08,Medium,us,Org line C,E_4,PROD793,Sweden
1803,Accepted-In Progress,Hineesh,2012/4/10 13:33:37,Medium,us,Org line C,E_4,PROD793,INDIA
1803,Completed-Closed,Hineesh,2012/4/10 13:36:46,Medium,us,Org line C,E_4,PROD793,INDIA
1833,Accepted-In Progress,Stefan,2012/2/28 9:27:52,Medium,se,Org line A2,D_1,PROD607,Sweden
1833,Accepted-Wait,Stefan,2012/3/28 14:02:39,Medium,se,Org line A2,D_1,PROD607,Sweden
1833,Completed-Closed,Stefan,2012/5/16 11:16:51,Medium,se,Org line A2,D_1,PROD607,Sweden
1988,Accepted-In Progress,Pratap,2012/5/9 12:47:35,Medium,se,Org line C,C_3,PROD375,INDIA
1248,Accepted-In Progress,Sam,2012/3/19 12:55:17,Medium,se,Org line C,E_10,PROD276,Sweden
1248,Accepted-Wait,Sam,2012/3/19 12:58:49,Medium,se,Org line C,E_10,PROD276,Sweden
1248,Completed-Closed,Sam,2012/3/22 13:02:23,Medium,se,Org line C,E_10,PROD276,Sweden
1691,Accepted-In Progress,Roland,2011/11/25 16:02:27,Medium,se,Org line G4,C_6,PROD374,Sweden
1691,Accepted-Wait,Roland,2011/12/5 8:23:00,Medium,se,Org line G4,C_6,PROD374,Sweden
1691,Completed-Closed,Roland,2012/2/8 21:55:10,Medium,se,Org line G4,C_6,PROD374,Sweden
1088,Accepted-In Progress,Samira,2012/2/17 9:57:37,Low,se,Org line G4,C_6,PROD448,Sweden
1088,Accepted-Assigned,Samira,2012/2/17 10:01:05,Low,se,Org line G4,C_6,PROD448,Sweden
1088,Accepted-In Progress,Samira,2012/5/2 12:04:26,Low,se,Org line G4,C_6,PROD448,Sweden
1088,Completed-Closed,Samira,2012/5/29 9:45:23,Low,se,Org line G4,C_6,PROD448,Sweden
2293,Accepted-In Progress,Bikshamaiah,2012/6/14 12:45:20,High,in,Org line C,E_8,PROD597,Sweden
10,Accepted-In Progress,Mats,2009/6/25 9:47:52,Medium,se,Org line A2,A2_1,PROD38,Sweden
10,Accepted-In Progress,Mats,2012/3/28 13:10:36,Medium,se,Org line A2,A2_1,PROD38,Sweden
10,Completed-Closed,Mats,2012/3/28 13:12:08,Medium,se,Org line A2,A2_1,PROD38,Sweden
716,Accepted-In Progress,Pawel,2011/12/1 14:57:56,High,pl,Org line A2,D_1,PROD739,POLAND
716,Accepted-Assigned,Pawel,2011/12/21 11:32:55,High,pl,Org line A2,D_1,PROD739,POLAND
716,Accepted-In Progress,Agnieszka,2012/2/17 14:22:03,High,pl,Org line A2,D_1,PROD739,POLAND
716,Accepted-Wait,Agnieszka,2012/2/20 11:15:01,High,pl,Org line A2,D_1,PROD739,POLAND
716,Accepted-In Progress,Pawel,2012/2/24 15:15:47,High,pl,Org line A2,D_1,PROD739,POLAND
716,Accepted-Assigned,Agnieszka,2012/2/24 15:23:13,High,pl,Org line A2,D_1,PROD739,POLAND
716,Accepted-In Progress,Pawel,2012/2/24 15:56:03,High,pl,Org line A2,D_1,PROD739,POLAND
716,Completed-Closed,Pawel,2012/2/24 15:56:06,High,pl,Org line A2,D_1,PROD739,POLAND
1207,Accepted-In Progress,Giwan,2012/3/11 13:12:42,Major,in,Org line C,E_8,PROD617,Korea
1207,Accepted-Wait,Giwan,2012/3/19 4:56:02,Major,in,Org line C,E_8,PROD617,Korea
1207,Completed-Closed,Giwan,2012/3/21 4:54:23,Major,in,Org line C,E_8,PROD617,Korea
1506,Accepted-In Progress,Ewa,2012/1/19 10:14:11,Medium,us,Org line G3,E_8,PROD98,POLAND
1506,Completed-Closed,Ewa,2012/1/19 10:14:18,Medium,us,Org line G3,E_8,PROD98,POLAND
499,Accepted-In Progress,Curt,2011/9/14 10:45:58,Medium,se,Org line C,E_1,PROD150,Sweden
499,Queued-Awaiting Assignment,Curt,2011/9/14 10:47:53,Medium,se,Org line C,E_1,PROD150,Sweden
