case,activity,resource,timestamp,Att1,Att2,Att3,Att4,Att5,Att6
197,Completed-Closed,Ewa,2012/2/6 15:57:04,Medium,us,Org line A2,A2_2,PROD97,POLAND
848,Accepted-In Progress,Ian,2012/1/9 12:49:14,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
848,Accepted-Assigned,Ian,2012/1/9 12:52:21,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
848,Accepted-In Progress,Ian,2012/2/14 15:02:15,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
848,Accepted-In Progress,Timothy,2012/2/16 13:15:37,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
848,Completed-Closed,Timothy,2012/2/16 13:16:32,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
848,Accepted-In Progress,Anna,2012/4/2 17:15:53,Medium,gb,Org line A2,A2_1,PROD236,POLAND
848,Completed-Closed,Anna,2012/4/2 17:16:13,Medium,gb,Org line A2,A2_1,PROD236,POLAND
2222,Accepted-In Progress,Ian,2012/6/5 13:19:36,High,gb,Org line A2,A2_1,PROD236,United Kingdom
2222,Accepted-Assigned,Ian,2012/6/5 13:23:56,High,gb,Org line A2,A2_1,PROD236,United Kingdom
1890,Accepted-In Progress,Peter,2012/3/29 11:00:19,High,be,Org line C,E_1,PROD597,Belgium
1890,Queued-Awaiting Assignment,Peter,2012/3/29 11:09:15,High,be,Org line C,E_1,PROD597,Belgium
815,Accepted-In Progress,Peter,2011/12/23 10:46:51,Low,se,Org line C,E_7,PROD673,Sweden
815,Completed-Closed,Peter,2012/1/2 9:24:05,Low,se,Org line C,E_7,PROD673,Sweden
1994,Accepted-In Progress,Valter,2012/5/9 15:07:58,Low,se,Org line A2,A2_3,PROD802,Sweden
1994,Accepted-Assigned,Valter,2012/5/9 15:15:44,Low,se,Org line A2,A2_3,PROD802,Sweden
1994,Accepted-Wait,Valter,2012/5/9 15:55:09,Low,se,Org line A2,A2_3,PROD802,Sweden
551,Accepted-In Progress,Carolyn,2011/10/7 13:29:26,Medium,us,Org line G3,A2_3,PROD96,USA
551,Queued-Awaiting Assignment,Carolyn,2011/10/7 13:32:03,Medium,us,Org line G3,A2_3,PROD96,USA
551,Accepted-In Progress,SV,2011/10/7 13:42:45,Medium,us,Org line G3,A2_3,PROD96,Sweden
551,Accepted-Assigned,Carolyn,2011/10/7 13:42:53,Medium,us,Org line G3,A2_3,PROD96,USA
551,Accepted-In Progress,Ewa,2012/1/10 15:49:05,Medium,us,Org line G3,A2_3,PROD96,POLAND
551,Completed-Closed,Ewa,2012/1/10 15:49:06,Medium,us,Org line G3,A2_3,PROD96,POLAND
915,Accepted-In Progress,Ewa,2012/1/19 12:45:07,Medium,us,Org line G3,A2_3,PROD96,POLAND
915,Completed-Closed,Ewa,2012/1/19 13:12:34,Medium,us,Org line G3,A2_3,PROD96,POLAND
1758,Accepted-In Progress,Paulina,2012/1/16 14:45:58,High,pl,Org line A2,A2_1,PROD776,POLAND
1758,Accepted-Wait,Paulina,2012/1/16 15:36:17,High,pl,Org line A2,A2_1,PROD776,POLAND
1758,Accepted-In Progress,Paulina,2012/1/18 8:17:27,High,pl,Org line A2,A2_1,PROD776,POLAND
1758,Completed-Closed,Paulina,2012/1/18 8:18:16,High,pl,Org line A2,A2_1,PROD776,POLAND
1482,Accepted-In Progress,Ewa,2012/5/29 11:54:33,Medium,us,Org line G3,A2_1,PROD97,POLAND
1482,Completed-Closed,Ewa,2012/5/29 12:08:42,Medium,us,Org line G3,A2_1,PROD97,POLAND
2164,Accepted-Wait,Tomasz,2012/5/29 15:28:01,Medium,fr,Org line A2,A2_2,PROD698,POLAND
2164,Accepted-In Progress,Tomasz,2012/5/29 15:28:15,Medium,fr,Org line A2,A2_2,PROD698,POLAND
2164,Accepted-In Progress,Tomasz,2012/5/29 15:28:48,Medium,fr,Org line A2,A2_2,PROD698,POLAND
2164,Accepted-Wait,Tomasz,2012/5/29 16:07:32,Medium,fr,Org line A2,A2_2,PROD698,POLAND
1217,Queued-Awaiting Assignment,Inge,2012/3/13 13:48:44,Medium,in,Org line A2,A2_5,PROD327,Sweden
1217,Accepted-In Progress,Inge,2012/3/14 13:04:30,Medium,in,Org line A2,A2_5,PROD327,Sweden
1217,Queued-Awaiting Assignment,Mohsin,2012/3/14 13:07:01,Medium,in,Org line C,E_5,PROD327,INDIA
1217,Accepted-In Progress,Mohsin,2012/3/14 14:13:40,Medium,in,Org line C,E_5,PROD327,INDIA
1217,Completed-Closed,Mohsin,2012/3/14 14:35:14,Medium,in,Org line C,E_5,PROD327,INDIA
1948,Accepted-In Progress,Niklas,2012/5/3 9:25:49,Medium,se,Org line C,E_10,PROD660,Sweden
1948,Accepted-In Progress,Niklas,2012/5/3 11:52:35,Medium,se,Org line C,E_10,PROD660,Sweden
890,Accepted-In Progress,Maria,2012/1/13 13:40:59,Medium,se,Org line A2,A2_4,PROD591,Sweden
890,Completed-Closed,Maria,2012/1/16 12:40:15,Medium,se,Org line A2,A2_4,PROD591,Sweden
1085,Accepted-In Progress,Mahesh,2012/2/16 9:51:25,Low,us,Org line C,E_8,PROD476,INDIA
1085,Queued-Awaiting Assignment,Mahesh,2012/2/16 9:57:16,Low,us,Org line C,E_8,PROD476,INDIA
1085,Accepted-In Progress,Pradeesh,2012/2/27 11:01:03,Low,us,Org line C,E_8,PROD476,INDIA
1085,Accepted-Wait,Pradeesh,2012/2/27 16:46:07,Low,us,Org line C,E_8,PROD476,INDIA
1085,Queued-Awaiting Assignment,William,2012/3/16 16:56:40,Low,us,Org line C,E_1,PROD476,USA
1085,Accepted-In Progress,William,2012/3/28 15:28:21,Low,us,Org line C,E_1,PROD476,USA
1085,Accepted-Assigned,Julien,2012/3/28 15:29:00,Low,us,Org line C,E_1,PROD476,France
1085,Accepted-In Progress,Julien,2012/5/9 15:35:16,Low,us,Org line C,E_1,PROD476,France
1085,Completed-Closed,Julien,2012/5/29 13:01:32,Low,us,Org line C,E_1,PROD476,France
2059,Accepted-In Progress,Steven,2012/5/16 14:00:49,Medium,be,Org line C,E_6,PROD327,Belgium
2059,Queued-Awaiting Assignment,Steven,2012/5/16 14:01:42,Medium,be,Org line C,E_6,PROD327,Belgium
2059,Accepted-In Progress,Robert,2012/5/16 14:11:38,Medium,be,Org line C,E_6,PROD327,Belgium
1431,Accepted-In Progress,Vesa,2012/5/7 19:07:13,High,se,Org line C,C_6,PROD805,Sweden
1431,Accepted-Wait,Vesa,2012/5/7 19:11:09,High,se,Org line C,C_6,PROD805,Sweden
1431,Accepted-Wait,Vesa,2012/5/8 14:14:03,High,se,Org line C,C_6,PROD805,Sweden
1431,Accepted-In Progress,Vesa,2012/5/8 14:17:43,High,se,Org line C,C_6,PROD805,Sweden
1431,Accepted-Wait,Vesa,2012/5/8 15:04:41,High,se,Org line C,C_6,PROD805,Sweden
1431,Queued-Awaiting Assignment,Vesa,2012/5/8 16:53:55,High,se,Org line C,C_6,PROD805,Sweden
1431,Accepted-In Progress,Bj?rn,2012/5/8 17:27:14,High,se,Org line C,C_6,PROD805,Sweden
1431,Completed-Closed,Bj?rn,2012/5/16 12:18:55,High,se,Org line C,C_6,PROD805,Sweden
1335,Accepted-In Progress,Anna,2012/4/6 12:11:21,Medium,fr,Org line A2,A2_2,PROD200,POLAND
1335,Completed-Closed,Anna,2012/4/6 14:26:37,Medium,fr,Org line A2,A2_2,PROD200,POLAND
235,Accepted-In Progress,Carolyn,2011/2/2 5:11:29,Medium,us,Org line G3,A2_2,PROD97,USA
235,Queued-Awaiting Assignment,Carolyn,2011/2/2 5:16:19,Medium,us,Org line G3,A2_2,PROD97,USA
235,Accepted-In Progress,Santhosh,2011/2/2 11:17:33,Medium,us,Org line G3,A2_2,PROD97,Sweden
235,Accepted-Assigned,Carolyn,2011/2/2 11:20:56,Medium,us,Org line G3,A2_2,PROD97,USA
235,Accepted-In Progress,Ewa,2012/2/6 16:17:39,Medium,us,Org line G3,A2_2,PROD97,POLAND
235,Completed-Closed,Ewa,2012/2/6 16:19:18,Medium,us,Org line G3,A2_2,PROD97,POLAND
960,Accepted-In Progress,Thierry,2012/1/27 18:50:41,High,fr,Org line C,V3_2,PROD436,France
960,Accepted-In Progress,Thierry,2012/1/27 18:51:43,High,fr,Org line C,V3_2,PROD436,France
960,Completed-Closed,Thierry,2012/5/10 8:35:21,High,fr,Org line C,V3_2,PROD436,France
1270,Accepted-In Progress,Christer,2012/3/26 9:57:30,High,se,Org line C,C_6,PROD802,Sweden
1270,Completed-Closed,Christer,2012/5/9 16:34:19,High,se,Org line C,C_6,PROD802,Sweden
1575,Accepted-In Progress,Timothy,2011/3/25 13:21:36,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
1575,Completed-Closed,Timothy,2012/2/15 11:41:23,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
1700,Accepted-In Progress,Maria,2011/12/2 15:37:58,High,se,Org line A2,A2_4,PROD591,Sweden
1700,Completed-Closed,Maria,2012/1/10 10:11:14,High,se,Org line A2,A2_4,PROD591,Sweden
1016,Accepted-In Progress,Johan,2012/2/8 9:47:50,Medium,se,Org line C,C_6,PROD802,Sweden
1016,Accepted-In Progress,Johan,2012/2/8 10:03:29,Medium,se,Org line C,C_6,PROD802,Sweden
1016,Queued-Awaiting Assignment,Johan,2012/2/8 10:04:23,Medium,se,Org line C,C_6,PROD802,Sweden
1016,Accepted-In Progress,Johan,2012/2/8 10:32:56,Medium,se,Org line C,C_6,PROD802,Sweden
1016,Completed-Closed,Johan,2012/3/12 8:38:50,Medium,se,Org line C,C_6,PROD802,Sweden
2179,Accepted-In Progress,Peter,2012/5/30 19:45:49,Medium,se,Org line C,E_7,PROD673,Sweden
2179,Queued-Awaiting Assignment,Peter,2012/5/30 19:48:43,Medium,se,Org line C,E_7,PROD673,Sweden
2179,Accepted-Assigned,Ruhi,2012/6/4 10:25:49,Medium,se,Org line C,E_7,PROD673,INDIA
2179,Accepted-Assigned,Santosh,2012/6/4 10:40:13,Medium,se,Org line C,E_7,PROD673,INDIA
2179,Accepted-In Progress,Santosh,2012/6/14 18:19:47,Medium,se,Org line C,E_7,PROD673,INDIA
91,Accepted-In Progress,Carolyn,2010/5/12 9:01:33,Medium,us,Org line G3,E_7,PROD98,USA
91,Accepted-In Progress,Carolyn,2010/5/12 9:03:39,Medium,us,Org line G3,E_7,PROD98,USA
91,Accepted-In Progress,Y,2010/5/12 9:03:44,Medium,us,Org line A2,A2_2,PROD98,Sweden
91,Queued-Awaiting Assignment,Carolyn,2010/5/12 9:05:09,Medium,us,Org line G3,A2_2,PROD98,USA
91,Accepted-In Progress,Naga,2010/5/12 21:04:00,Medium,us,Org line G3,A2_2,PROD98,Sweden
91,Accepted-Assigned,Carolyn,2010/5/12 21:04:07,Medium,us,Org line G3,A2_2,PROD98,USA
91,Accepted-In Progress,Ewa,2012/1/30 13:58:10,Medium,us,Org line G3,A2_2,PROD98,POLAND
91,Completed-Closed,Ewa,2012/1/30 14:38:43,Medium,us,Org line G3,A2_2,PROD98,POLAND
242,Accepted-In Progress,Gustav,2011/2/10 15:22:20,Medium,se,Org line G4,A2_2,PROD412,Sweden
242,Accepted-In Progress,Gustav,2012/2/21 15:29:33,Medium,se,Org line G4,A2_2,PROD412,Sweden
242,Completed-Closed,Gustav,2012/2/21 15:29:35,Medium,se,Org line G4,A2_2,PROD412,Sweden
177,Accepted-In Progress,Jonas,2010/11/3 11:05:57,Medium,se,Org line V2,A2_2,PROD63,Sweden
177,Accepted-Wait,Jonas,2011/3/1 14:29:00,Medium,se,Org line V2,A2_2,PROD63,Sweden
177,Accepted-In Progress,Jonas,2011/9/30 12:08:50,Medium,se,Org line V2,A2_2,PROD63,Sweden
177,Completed-Closed,Jonas,2012/3/19 12:14:32,Medium,se,Org line V2,A2_2,PROD63,Sweden
553,Accepted-In Progress,Pai,2011/10/10 8:15:02,Low,se,Org line C,E_7,PROD673,INDIA
553,Accepted-In Progress,Pai,2011/11/15 10:28:29,Low,se,Org line C,E_7,PROD673,INDIA
553,Completed-Closed,Pai,2012/1/4 12:22:22,Low,se,Org line C,E_7,PROD673,INDIA
1288,Accepted-In Progress,Deepa,2012/3/28 11:16:38,Medium,us,Org line A2,A2_4,PROD383,USA
1288,Queued-Awaiting Assignment,Deepa,2012/4/2 12:33:13,Medium,us,Org line A2,A2_4,PROD383,USA
1288,Accepted-In Progress,Deepa,2012/4/11 19:05:38,Medium,us,Org line A2,A2_4,PROD383,USA
1288,Completed-Closed,Deepa,2012/4/11 19:07:51,Medium,us,Org line A2,A2_4,PROD383,USA
2245,Queued-Awaiting Assignment,Peter,2012/6/8 16:39:57,Medium,se,Org line C,E_7,PROD673,Sweden
2245,Accepted-In Progress,Per,2012/6/12 8:06:05,Medium,se,Org line C,E_7,PROD673,Sweden
763,Accepted-In Progress,Venkata,2011/12/13 15:36:57,Medium,se,Org line A2,A2_4,PROD337,Sweden
763,Accepted-Assigned,Venkata,2012/3/13 14:23:34,Medium,se,Org line A2,A2_4,PROD337,Sweden
763,Accepted-In Progress,H?kan,2012/4/23 15:31:16,Medium,se,Org line A2,A2_4,PROD337,Sweden
763,Completed-Closed,H?kan,2012/4/23 15:32:27,Medium,se,Org line A2,A2_4,PROD337,Sweden
652,Accepted-In Progress,J,2011/11/8 12:29:53,Medium,us,Org line C,E_4,PROD348,INDIA
652,Accepted-Wait,J,2011/11/8 12:54:05,Medium,us,Org line C,E_4,PROD348,INDIA
652,Completed-Closed,J,2012/1/11 5:34:37,Medium,us,Org line C,E_4,PROD348,INDIA
1861,Accepted-In Progress,Robert,2012/3/13 11:04:03,High,us,Org line C,E_4,PROD793,USA
1861,Queued-Awaiting Assignment,Robert,2012/3/13 11:05:43,High,us,Org line C,E_4,PROD793,USA
1861,Queued-Awaiting Assignment,Robert,2012/3/17 10:34:44,High,us,Org line C,E_4,PROD793,USA
1861,Accepted-In Progress,Hineesh,2012/3/19 4:43:04,High,us,Org line C,E_4,PROD793,INDIA
1861,Accepted-Wait,Hineesh,2012/3/19 4:44:40,High,us,Org line C,E_4,PROD793,INDIA
1861,Completed-Closed,Hineesh,2012/4/12 14:43:49,High,us,Org line C,E_4,PROD793,INDIA
1298,Accepted-In Progress,Praveen,2012/3/29 16:39:14,High,se,Org line C,E_10,PROD802,Sweden
1298,Queued-Awaiting Assignment,Praveen,2012/3/29 16:49:03,High,se,Org line C,E_10,PROD802,Sweden
1298,Queued-Awaiting Assignment,Martin,2012/3/29 17:05:00,High,se,Org line C,C_6,PROD802,Sweden
1298,Accepted-In Progress,Jonas,2012/4/25 17:43:27,High,se,Org line C,C_6,PROD802,Sweden
1298,Queued-Awaiting Assignment,Martin,2012/4/25 17:57:01,High,se,Org line C,C_6,PROD802,Sweden
1298,Accepted-In Progress,Fabien,2012/4/27 8:58:36,High,se,Org line C,C_6,PROD802,France
1298,Completed-Closed,Fabien,2012/4/27 8:59:06,High,se,Org line C,C_6,PROD802,France
820,Accepted-In Progress,Fredrik,2011/12/28 4:10:10,Medium,se,Org line C,E_5,PROD152,Sweden
820,Accepted-In Progress,Fredrik,2012/2/1 12:01:35,Medium,se,Org line C,E_5,PROD152,Sweden
820,Completed-Closed,Fredrik,2012/2/1 12:02:09,Medium,se,Org line C,E_5,PROD152,Sweden
1221,Accepted-In Progress,Hineesh,2012/3/13 19:07:43,High,us,Org line C,E_4,PROD793,INDIA
1221,Accepted-Wait,Hineesh,2012/3/13 21:32:35,High,us,Org line C,E_4,PROD793,INDIA
1221,Completed-Closed,Hineesh,2012/3/13 21:33:09,High,us,Org line C,E_4,PROD793,INDIA
1221,Accepted-In Progress,Hineesh,2012/3/28 13:23:16,High,us,Org line C,E_4,PROD793,INDIA
1221,Completed-Closed,Hineesh,2012/3/28 13:40:14,High,us,Org line C,E_4,PROD793,INDIA
97,Accepted-In Progress,Carolyn,2010/5/20 12:55:23,Medium,us,Org line G3,E_4,PROD97,USA
97,Queued-Awaiting Assignment,Carolyn,2010/5/20 13:43:22,Medium,us,Org line G3,E_4,PROD97,USA
97,Accepted-In Progress,Naga,2010/5/21 0:57:03,Medium,us,Org line G3,E_4,PROD97,Sweden
97,Accepted-Assigned,Carolyn,2010/5/21 0:58:48,Medium,us,Org line G3,E_4,PROD97,USA
97,Accepted-In Progress,Ewa,2012/2/3 7:52:26,Medium,us,Org line G3,E_4,PROD97,POLAND
97,Completed-Closed,Ewa,2012/2/3 7:54:03,Medium,us,Org line G3,E_4,PROD97,POLAND
311,Accepted-In Progress,Valdir,2011/4/20 17:10:15,High,br,Org line B,E_6,PROD132,Brazil
311,Accepted-Wait,Valdir,2011/9/14 21:29:16,High,br,Org line B,E_6,PROD132,Brazil
311,Queued-Awaiting Assignment,Valdir,2011/10/3 21:47:28,High,br,Org line B,E_6,PROD132,Brazil
311,Accepted-In Progress,Valdir,2011/10/4 20:03:49,High,br,Org line B,E_6,PROD132,Brazil
311,Completed-Closed,Valdir,2011/10/4 20:04:39,High,br,Org line B,E_6,PROD132,Brazil
311,Accepted-In Progress,Antonio,2011/10/6 14:59:22,High,br,Org line B,E_6,PROD132,Brazil
311,Queued-Awaiting Assignment,Sandro,2011/10/6 15:24:07,High,br,Org line A2,A2_2,PROD132,Brazil
311,Accepted-In Progress,Paulo,2011/10/6 15:45:21,High,br,Org line A2,A2_2,PROD132,Brazil
311,Queued-Awaiting Assignment,Valdir,2011/10/6 15:51:34,High,br,Org line B,E_6,PROD132,Brazil
311,Accepted-In Progress,Valdir,2011/10/18 18:29:33,High,br,Org line B,E_6,PROD132,Brazil
311,Completed-Closed,Valdir,2011/10/18 18:29:38,High,br,Org line B,E_6,PROD132,Brazil
311,Accepted-In Progress,Paulo,2011/10/25 18:18:09,High,br,Org line A2,A2_2,PROD132,Brazil
311,Accepted-Wait,Paulo,2011/10/25 18:18:33,High,br,Org line A2,A2_2,PROD132,Brazil
311,Accepted-In Progress,Paulo,2011/10/27 14:05:46,High,br,Org line A2,A2_2,PROD132,Brazil
311,Accepted-Wait,Paulo,2011/10/27 14:11:51,High,br,Org line A2,A2_2,PROD132,Brazil
311,Accepted-In Progress,Jurandir,2011/12/21 12:35:46,High,br,Org line A2,A2_3,PROD132,Brazil
311,Accepted-Assigned,Marcelo,2012/2/1 12:48:08,High,br,Org line A2,A2_3,PROD132,Brazil
311,Accepted-In Progress,Jurandir,2012/2/1 12:49:15,High,br,Org line A2,A2_3,PROD132,Brazil
311,Completed-Closed,Jurandir,2012/2/1 12:49:50,High,br,Org line A2,A2_3,PROD132,Brazil
510,Accepted-In Progress,Siddharth,2011/9/22 6:59:26,High,pl,Org line A2,A2_1,PROD791,INDIA
510,Queued-Awaiting Assignment,Siddharth,2011/9/22 7:09:25,High,pl,Org line A2,A2_1,PROD791,INDIA
510,Queued-Awaiting Assignment,Leszek,2011/9/26 8:23:43,High,pl,Org line A2,A2_3,PROD791,POLAND
510,Accepted-Assigned,Miroslawa,2011/10/12 12:58:35,High,pl,Org line A2,A2_3,PROD791,POLAND
510,Accepted-Wait,Miroslawa,2011/10/14 15:31:57,High,pl,Org line A2,A2_3,PROD791,POLAND
510,Accepted-In Progress,Miroslawa,2012/1/18 14:47:19,High,pl,Org line A2,A2_3,PROD791,POLAND
510,Completed-Closed,Miroslawa,2012/1/18 14:48:10,High,pl,Org line A2,A2_3,PROD791,POLAND
983,Accepted-In Progress,Ewa,2012/2/2 13:54:21,Medium,us,Org line G3,A2_1,PROD96,POLAND
983,Completed-Closed,Ewa,2012/3/11 23:34:08,Medium,us,Org line G3,A2_1,PROD96,POLAND
1097,Accepted-In Progress,Sarath,2012/2/20 7:40:54,Low,in,Org line C,E_4,PROD455,INDIA
1097,Completed-Closed,Sarath,2012/3/29 15:16:57,Low,in,Org line C,E_4,PROD455,INDIA
33,Accepted-In Progress,Tomas,2010/1/14 10:34:54,Medium,cn,Org line A2,A2_2,PROD753,Sweden
33,Accepted-Wait,Tomas,2010/1/27 10:43:29,Medium,cn,Org line A2,A2_2,PROD753,Sweden
33,Accepted-Assigned,Tomas,2010/2/3 10:20:05,Medium,cn,Org line A2,A2_2,PROD753,Sweden
33,Accepted-Wait,Tomas,2010/2/22 8:33:08,Medium,cn,Org line A2,A2_2,PROD753,Sweden
33,Accepted-In Progress,Tomas,2011/9/2 0:17:47,Medium,cn,Org line A2,A2_2,PROD753,Sweden
33,Accepted-In Progress,Carrie,2012/2/1 10:24:17,Medium,cn,Org line A2,A2_2,PROD753,China
33,Completed-Closed,Carrie,2012/2/1 10:24:59,Medium,cn,Org line A2,A2_2,PROD753,China
1810,Accepted-In Progress,Krzysztof,2012/2/15 11:57:26,Medium,pl,Org line A2,A2_1,PROD756,POLAND
1810,Accepted-Assigned,Krzysztof,2012/2/15 12:04:34,Medium,pl,Org line A2,A2_1,PROD756,POLAND
1810,Accepted-In Progress,Krzysztof,2012/2/16 12:15:34,Medium,pl,Org line A2,A2_1,PROD756,POLAND
1810,Accepted-Wait,Krzysztof,2012/3/28 12:23:58,Medium,pl,Org line A2,A2_1,PROD756,POLAND
1810,Accepted-In Progress,Krzysztof,2012/4/11 13:49:27,Medium,pl,Org line A2,A2_1,PROD756,POLAND
1810,Accepted-Wait,Krzysztof,2012/4/11 16:10:11,Medium,pl,Org line A2,A2_1,PROD756,POLAND
1810,Completed-Closed,Krzysztof,2012/4/27 10:37:00,Medium,pl,Org line A2,A2_1,PROD756,POLAND
803,Accepted-In Progress,Alex,2011/12/21 11:13:58,Low,in,Org line C,E_4,PROD325,Brazil
803,Accepted-In Progress,Alex,2012/1/26 14:12:53,Low,in,Org line C,E_4,PROD325,Brazil
803,Completed-Closed,Alex,2012/3/1 15:37:25,Low,in,Org line C,E_4,PROD325,Brazil
1036,Accepted-In Progress,Leif,2012/2/9 16:36:08,High,se,Org line C,E_10,PROD646,Sweden
1036,Completed-Closed,Leif,2012/3/1 10:40:26,High,se,Org line C,E_10,PROD646,Sweden
397,Accepted-In Progress,Andrew,2011/7/7 15:45:46,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
397,Accepted-Wait,Andrew,2011/11/1 17:28:16,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
397,Completed-Closed,Andrew,2012/2/15 12:13:43,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
966,Accepted-In Progress,Raphael,2012/1/30 13:31:40,Medium,fr,Org line C,C_1,PROD821,France
966,Completed-Closed,Raphael,2012/4/5 16:58:20,Medium,fr,Org line C,C_1,PROD821,France
637,Accepted-In Progress,Marcin,2011/11/4 8:41:14,High,pl,Org line A2,A2_2,PROD229,POLAND
637,Accepted-Wait,Marcin,2011/11/4 8:43:29,High,pl,Org line A2,A2_2,PROD229,POLAND
637,Accepted-In Progress,Marcin,2012/1/3 8:07:05,High,pl,Org line A2,A2_2,PROD229,POLAND
637,Completed-Closed,Marcin,2012/2/10 8:05:02,High,pl,Org line A2,A2_2,PROD229,POLAND
725,Accepted-In Progress,Fredrik,2011/12/2 14:17:15,High,se,Org line G4,A2_2,PROD412,Sweden
725,Accepted-Assigned,Fredrik,2012/1/16 13:49:25,High,se,Org line G4,A2_2,PROD412,Sweden
725,Accepted-In Progress,Helene,2012/1/17 9:16:19,High,se,Org line G4,A2_2,PROD412,Sweden
725,Completed-Closed,Helene,2012/1/17 9:16:30,High,se,Org line G4,A2_2,PROD412,Sweden
603,Queued-Awaiting Assignment,Srinivasan,2011/10/26 10:56:21,Medium,in,Org line B,E_10,PROD424,INDIA
603,Accepted-In Progress,Rijin,2011/10/27 13:50:17,Medium,in,Org line B,E_10,PROD424,INDIA
603,Completed-Closed,Rijin,2011/12/30 5:05:05,Medium,in,Org line B,E_10,PROD424,INDIA
603,Accepted-In Progress,Rijin,2011/12/30 5:36:51,Medium,in,Org line B,E_10,PROD424,INDIA
603,Completed-Closed,Rijin,2012/1/31 12:56:19,Medium,in,Org line B,E_10,PROD424,INDIA
220,Accepted-In Progress,Fredrik,2011/1/10 19:01:33,High,se,Org line C,C_3,PROD219,Sweden
220,Completed-Closed,Fredrik,2012/5/22 18:06:56,High,se,Org line C,C_3,PROD219,Sweden
880,Accepted-In Progress,Ann-Charlotte,2012/1/12 22:20:38,Medium,se,Org line C,E_10,PROD802,Sweden
880,Accepted-In Progress,Ann-Charlotte,2012/1/12 22:21:07,Medium,se,Org line C,E_10,PROD802,Sweden
880,Queued-Awaiting Assignment,Ann-Charlotte,2012/1/12 22:22:43,Medium,se,Org line C,E_10,PROD802,Sweden
880,Accepted-In Progress,Christer,2012/1/13 6:57:31,Medium,se,Org line C,C_6,PROD802,Sweden
880,Completed-Cancelled,Anders,2012/1/13 7:02:16,Medium,se,Org line C,E_5,PROD802,Sweden
880,Accepted-In Progress,Jens,2012/1/13 22:24:04,Medium,se,Org line C,E_5,PROD802,Sweden
880,Queued-Awaiting Assignment,Ann-Charlotte,2012/1/13 22:25:40,Medium,se,Org line C,E_10,PROD802,Sweden
880,Accepted-In Progress,Christer,2012/1/16 12:04:46,Medium,se,Org line C,C_6,PROD802,Sweden
880,Accepted-Wait,Christer,2012/1/16 12:06:56,Medium,se,Org line C,C_6,PROD802,Sweden
880,Completed-Closed,Christer,2012/1/30 9:59:34,Medium,se,Org line C,C_6,PROD802,Sweden
905,Accepted-In Progress,Ramith,2012/1/17 13:09:37,Major,us,Org line C,E_4,PROD793,INDIA
905,Completed-Closed,Ramith,2012/2/23 9:11:36,Major,us,Org line C,E_4,PROD793,INDIA
2070,Queued-Awaiting Assignment,Alain,2012/5/17 8:36:39,Medium,be,Org line C,E_1,PROD558,Belgium
2070,Accepted-In Progress,Tomasz,2012/5/17 8:38:58,Medium,be,Org line A2,A2_1,PROD558,POLAND
2070,Queued-Awaiting Assignment,Alain,2012/5/17 8:40:06,Medium,be,Org line C,E_1,PROD558,Belgium
274,Accepted-In Progress,Gustav,2011/3/24 14:03:32,High,se,Org line G4,E_10,PROD412,Sweden
274,Accepted-In Progress,Gustav,2011/8/26 15:28:34,High,se,Org line G4,E_10,PROD412,Sweden
274,Accepted-Assigned,David,2012/1/30 13:39:42,High,se,Org line G4,E_10,PROD412,Sweden
274,Accepted-Assigned,Gustav,2012/1/31 9:44:48,High,se,Org line G4,E_10,PROD412,Sweden
274,Accepted-In Progress,David,2012/1/31 9:45:06,High,se,Org line G4,E_10,PROD412,Sweden
274,Completed-Closed,David,2012/1/31 9:45:09,High,se,Org line G4,E_10,PROD412,Sweden
1337,Accepted-In Progress,Ewa,2012/4/7 1:24:46,Medium,us,Org line G3,E_10,PROD96,POLAND
1337,Completed-Closed,Ewa,2012/4/7 1:38:14,Medium,us,Org line G3,E_10,PROD96,POLAND
902,Accepted-In Progress,Ramith,2012/1/17 12:57:57,Medium,us,Org line C,E_4,PROD794,INDIA
902,Completed-Closed,Ramith,2012/1/17 13:22:25,Medium,us,Org line C,E_4,PROD794,INDIA
1510,Accepted-In Progress,Ewa,2012/1/4 16:55:26,Medium,us,Org line G3,A2_2,PROD98,POLAND
1510,Completed-Closed,Ewa,2012/1/30 14:05:58,Medium,us,Org line G3,A2_2,PROD98,POLAND
200,Accepted-In Progress,Roland,2010/12/7 14:24:36,Medium,se,Org line G4,A2_2,PROD374,Sweden
200,Accepted-Wait,Roland,2011/1/18 10:59:26,Medium,se,Org line G4,A2_2,PROD374,Sweden
200,Accepted-In Progress,Roland,2011/1/26 7:48:18,Medium,se,Org line G4,A2_2,PROD374,Sweden
200,Accepted-Wait,Roland,2011/4/28 8:46:03,Medium,se,Org line G4,A2_2,PROD374,Sweden
200,Completed-Closed,Roland,2012/1/26 10:47:59,Medium,se,Org line G4,A2_2,PROD374,Sweden
799,Accepted-In Progress,Cyril,2011/12/20 16:25:10,Medium,fr,Org line A2,A2_5,PROD525,France
